District,Crop,Year,Season,Area,Temperature,Rainfall,Yield
12,5,2011,4,200.0,32.348442,3.9,1.5
12,6,2011,2,18200.0,25.899143,196.17499,0.4505494505494505
12,7,2011,3,100.0,23.843082,0.175,0.3
12,8,2011,2,600.0,25.899143,196.17499,0.3333333333333333
12,9,2011,2,1200.0,25.899143,196.17499,0.25
12,10,2011,3,200.0,23.843082,0.175,0.5
12,11,2011,2,146700.0,25.899143,196.17499,1.3919563735514655
12,13,2011,2,100.0,25.899143,196.17499,1.0
12,13,2011,3,2300.0,23.843082,0.175,0.6521739130434783
12,14,2011,2,33500.0,25.899143,196.17499,0.8
12,15,2011,2,16400.0,25.899143,196.17499,0.5548780487804879
13,1,2011,2,548600.0,27.079815,176.17502,1.896463725847612
13,2,2011,3,36200.0,23.744778,0.3,1.301104972375691
13,3,2011,2,1500.0,27.079815,176.17502,1.3333333333333333
13,3,2011,4,2000.0,32.63661,0.25,1.5
13,4,2011,2,75700.0,27.079815,176.17502,2.346103038309115
13,4,2011,3,27700.0,23.744778,0.3,1.4657039711191335
13,5,2011,4,2000.0,32.63661,0.25,1.55
13,6,2011,2,36900.0,27.079815,176.17502,0.6666666666666666
13,8,2011,2,200.0,27.079815,176.17502,1.5
13,9,2011,2,7700.0,27.079815,176.17502,0.5454545454545454
13,10,2011,2,500.0,27.079815,176.17502,0.4
13,11,2011,2,15800.0,27.079815,176.17502,2.0
13,13,2011,2,900.0,27.079815,176.17502,0.4444444444444444
13,13,2011,3,600.0,23.744778,0.3,0.5
13,13,2011,4,100.0,32.63661,0.25,1.0
13,14,2011,2,16900.0,27.079815,176.17502,0.7869822485207101
13,15,2011,2,42700.0,27.079815,176.17502,0.747072599531616
14,1,2011,2,306900.0,25.41504,156.4,1.7174975562072337
14,2,2011,3,22800.0,22.773417,0.75,0.6052631578947368
14,3,2011,2,300.0,25.41504,156.4,0.6666666666666666
14,3,2011,4,100.0,31.378193,6.8,1.0
14,4,2011,2,1800.0,25.41504,156.4,1.2222222222222223
14,4,2011,3,81800.0,22.773417,0.75,0.7347188264058679
14,6,2011,2,25300.0,25.41504,156.4,0.4940711462450592
14,7,2011,3,100.0,22.773417,0.75,0.0
14,9,2011,2,500.0,25.41504,156.4,0.4
14,10,2011,2,200.0,25.41504,156.4,0.5
14,11,2011,2,60300.0,25.41504,156.4,1.492537313432836
14,13,2011,2,800.0,25.41504,156.4,0.625
14,13,2011,3,800.0,22.773417,0.75,0.5
14,14,2011,2,52700.0,25.41504,156.4,0.5256166982922201
14,15,2011,2,10400.0,25.41504,156.4,0.5096153846153846
15,2,2011,3,9000.0,25.128366,0.075,1.2666666666666666
15,3,2011,2,49500.0,23.232548,219.35,1.2686868686868686
15,3,2011,4,2000.0,27.97945,18.75,2.45
15,4,2011,2,7400.0,23.232548,219.35,2.27027027027027
15,4,2011,3,11800.0,25.128366,0.075,1.6355932203389831
15,5,2011,2,2200.0,23.232548,219.35,2.090909090909091
15,5,2011,4,2400.0,27.97945,18.75,2.0
15,6,2011,2,2100.0,23.232548,219.35,0.4761904761904761
15,10,2011,2,2100.0,23.232548,219.35,0.3809523809523809
15,11,2011,2,48500.0,23.232548,219.35,2.5443298969072163
15,13,2011,2,200.0,23.232548,219.35,0.5
15,13,2011,3,500.0,25.128366,0.075,0.4
15,13,2011,4,1000.0,27.97945,18.75,1.9
15,14,2011,2,2500.0,23.232548,219.35,0.28
15,15,2011,2,2400.0,23.232548,219.35,0.3333333333333333
16,2,2011,3,65400.0,23.904013,0.8,0.8746177370030581
16,3,2011,2,3600.0,24.86987,140.225,0.5833333333333334
16,3,2011,4,3300.0,31.081514,11.55,1.0606060606060606
16,4,2011,2,106200.0,24.86987,140.225,1.3154425612052731
16,4,2011,3,27100.0,23.904013,0.8,1.007380073800738
16,5,2011,2,6800.0,24.86987,140.225,1.4558823529411764
16,5,2011,4,400.0,31.081514,11.55,1.25
16,6,2011,2,14800.0,24.86987,140.225,0.5337837837837838
16,7,2011,3,1200.0,23.904013,0.8,0.3333333333333333
16,8,2011,2,6700.0,24.86987,140.225,0.4776119402985074
16,9,2011,2,3700.0,24.86987,140.225,0.2432432432432432
16,10,2011,2,1000.0,24.86987,140.225,0.2
16,10,2011,3,500.0,23.904013,0.8,0.4
16,11,2011,2,265400.0,24.86987,140.225,1.6473247927656367
16,13,2011,2,5300.0,24.86987,140.225,0.660377358490566
16,13,2011,3,7500.0,23.904013,0.8,0.5733333333333334
16,13,2011,4,500.0,31.081514,11.55,0.6
16,14,2011,2,106300.0,24.86987,140.225,0.8099717779868297
16,15,2011,2,14700.0,24.86987,140.225,0.6258503401360545
17,1,2011,2,102100.0,27.168869,218.65,1.3888344760039175
17,2,2011,3,69900.0,23.635227,7.6499996,0.8841201716738197
17,3,2011,2,2900.0,27.168869,218.65,0.7931034482758621
17,3,2011,4,400.0,33.323547,4.9500003,1.5
17,4,2011,2,7900.0,27.168869,218.65,0.7088607594936709
17,4,2011,3,2100.0,23.635227,7.6499996,0.7142857142857143
17,5,2011,2,400.0,27.168869,218.65,0.75
17,6,2011,2,1900.0,27.168869,218.65,0.4210526315789473
17,7,2011,3,500.0,23.635227,7.6499996,0.4
17,8,2011,2,77500.0,27.168869,218.65,1.5148387096774194
17,9,2011,2,100.0,27.168869,218.65,0.3
17,10,2011,2,100.0,27.168869,218.65,0.4
17,11,2011,2,241200.0,27.168869,218.65,0.6521558872305141
17,13,2011,3,700.0,23.635227,7.6499996,0.7142857142857143
17,14,2011,2,56000.0,27.168869,218.65,0.8
17,15,2011,2,2000.0,27.168869,218.65,0.55
18,1,2011,2,326600.0,26.866673,155.45,1.5949173300673607
18,2,2011,3,54500.0,24.71753,0.875,0.781651376146789
18,3,2011,2,100.0,26.866673,155.45,1.0
18,3,2011,4,7700.0,33.00031,6.6000004,1.0
18,4,2011,2,129300.0,26.866673,155.45,1.294663573085847
18,4,2011,3,28200.0,24.71753,0.875,0.9397163120567376
18,5,2011,2,500.0,26.866673,155.45,1.2
18,5,2011,3,400.0,24.71753,0.875,2.5
18,5,2011,4,200.0,33.00031,6.6000004,1.0
18,6,2011,2,28900.0,26.866673,155.45,0.5017301038062284
18,7,2011,3,200.0,24.71753,0.875,0.5
18,8,2011,2,4000.0,26.866673,155.45,0.375
18,9,2011,2,2700.0,26.866673,155.45,0.2222222222222222
18,9,2011,3,100.0,24.71753,0.875,0.3
18,10,2011,2,900.0,26.866673,155.45,0.2222222222222222
18,10,2011,3,100.0,24.71753,0.875,0.2
18,11,2011,2,183000.0,26.866673,155.45,1.2775956284153005
18,13,2011,2,1500.0,26.866673,155.45,0.6
18,13,2011,3,2500.0,24.71753,0.875,0.68
18,13,2011,4,900.0,33.00031,6.6000004,0.4444444444444444
18,14,2011,2,66500.0,26.866673,155.45,0.6421052631578947
18,15,2011,2,47000.0,26.866673,155.45,0.6021276595744681
19,1,2011,2,57200.0,26.61977,211.675,1.4213286713286712
19,2,2011,3,15300.0,23.324482,0.025,1.0588235294117647
19,3,2011,2,5800.0,26.61977,211.675,1.0172413793103448
19,3,2011,4,6900.0,31.531693,0.1,1.3623188405797102
19,4,2011,2,25200.0,26.61977,211.675,2.384920634920635
19,4,2011,3,23400.0,23.324482,0.025,1.2991452991452992
19,5,2011,4,1400.0,31.531693,0.1,1.2857142857142858
19,6,2011,2,13000.0,26.61977,211.675,0.8692307692307693
19,7,2011,3,500.0,23.324482,0.025,0.4
19,8,2011,2,19400.0,26.61977,211.675,1.634020618556701
19,10,2011,2,5200.0,26.61977,211.675,0.5769230769230769
19,10,2011,3,100.0,23.324482,0.025,0.4
19,11,2011,2,32300.0,26.61977,211.675,1.7801857585139318
19,13,2011,4,400.0,31.531693,0.1,1.25
19,14,2011,2,20700.0,26.61977,211.675,0.4734299516908212
19,15,2011,2,15000.0,26.61977,211.675,0.8466666666666667
20,1,2011,2,47000.0,23.43695,249.25,2.0531914893617023
20,2,2011,3,37900.0,22.79961,0.025,0.712401055408971
20,3,2011,2,27400.0,23.43695,249.25,1.0255474452554745
20,3,2011,4,1400.0,28.235256,3.45,1.0714285714285714
20,4,2011,2,5900.0,23.43695,249.25,1.3389830508474576
20,4,2011,3,7000.0,22.79961,0.025,0.7142857142857143
20,5,2011,3,1500.0,22.79961,0.025,2.066666666666667
20,5,2011,4,700.0,28.235256,3.45,1.2857142857142858
20,6,2011,2,8800.0,23.43695,249.25,0.7954545454545454
20,8,2011,2,62900.0,23.43695,249.25,1.2368839427662957
20,9,2011,2,100.0,23.43695,249.25,1.0
20,10,2011,2,14700.0,23.43695,249.25,0.5578231292517006
20,10,2011,3,200.0,22.79961,0.025,0.5
20,11,2011,2,58600.0,23.43695,249.25,1.3907849829351535
20,13,2011,2,100.0,23.43695,249.25,0.5
20,14,2011,2,10900.0,23.43695,249.25,0.7614678899082569
20,15,2011,2,14900.0,23.43695,249.25,0.9731543624161074
21,1,2011,2,20500.0,24.216946,158.725,1.8341463414634147
21,2,2011,3,54200.0,23.881432,2.2,0.7047970479704797
21,3,2011,2,7400.0,24.216946,158.725,0.6351351351351351
21,3,2011,4,1300.0,30.870121,8.9,0.5384615384615384
21,4,2011,2,55100.0,24.216946,158.725,1.0508166969147006
21,4,2011,3,248500.0,23.881432,2.2,0.7223340040241448
21,5,2011,2,16200.0,24.216946,158.725,1.0925925925925926
21,5,2011,4,800.0,30.870121,8.9,0.875
21,6,2011,2,13400.0,24.216946,158.725,0.582089552238806
21,7,2011,3,100.0,23.881432,2.2,0.3
21,8,2011,2,10700.0,24.216946,158.725,0.3831775700934579
21,9,2011,2,4500.0,24.216946,158.725,0.2666666666666666
21,10,2011,2,800.0,24.216946,158.725,0.25
21,10,2011,3,500.0,23.881432,2.2,0.4
21,11,2011,2,90800.0,24.216946,158.725,1.513215859030837
21,13,2011,2,14300.0,24.216946,158.725,0.5524475524475524
21,13,2011,3,17600.0,23.881432,2.2,0.7159090909090909
21,13,2011,4,300.0,30.870121,8.9,0.6666666666666666
21,14,2011,2,97800.0,24.216946,158.725,0.7556237218813906
21,15,2011,2,36300.0,24.216946,158.725,0.6446280991735537
22,1,2011,2,240500.0,26.443624,139.425,1.718918918918919
22,2,2011,3,48400.0,23.84151,0.3,0.6900826446280992
22,3,2011,2,300.0,26.443624,139.425,0.6666666666666666
22,3,2011,4,6300.0,32.361256,2.35,1.0476190476190477
22,4,2011,2,60000.0,26.443624,139.425,1.3166666666666669
22,4,2011,3,160200.0,23.84151,0.3,0.7759051186017478
22,5,2011,2,1900.0,26.443624,139.425,1.2105263157894737
22,5,2011,4,200.0,32.361256,2.35,1.0
22,6,2011,2,35100.0,26.443624,139.425,0.4786324786324786
22,7,2011,3,500.0,23.84151,0.3,0.6
22,8,2011,2,1700.0,26.443624,139.425,0.3529411764705882
22,9,2011,2,3500.0,26.443624,139.425,0.2571428571428571
22,10,2011,2,200.0,26.443624,139.425,0.5
22,10,2011,3,400.0,23.84151,0.3,0.5
22,11,2011,2,129800.0,26.443624,139.425,1.1902927580893683
22,13,2011,2,2800.0,26.443624,139.425,0.5714285714285714
22,13,2011,3,3100.0,23.84151,0.3,0.6774193548387096
22,13,2011,4,400.0,32.361256,2.35,0.75
22,14,2011,2,67500.0,26.443624,139.425,0.6237037037037036
22,15,2011,2,9600.0,26.443624,139.425,0.4583333333333333
23,2,2011,3,35400.0,24.139702,0.275,0.9322033898305084
23,3,2011,2,39200.0,23.70834,459.0,1.0561224489795915
23,3,2011,4,6900.0,28.422956,6.25,1.6376811594202898
23,4,2011,2,5500.0,23.70834,459.0,1.0
23,4,2011,3,173600.0,24.139702,0.275,0.5823732718894009
23,5,2011,4,2000.0,28.422956,6.25,1.7
23,6,2011,2,6400.0,23.70834,459.0,0.515625
23,8,2011,2,62000.0,23.70834,459.0,1.3806451612903226
23,9,2011,2,1700.0,23.70834,459.0,0.2941176470588235
23,9,2011,3,100.0,24.139702,0.275,0.0
23,10,2011,2,2000.0,23.70834,459.0,0.35
23,10,2011,3,2400.0,24.139702,0.275,0.3333333333333333
23,11,2011,2,3900.0,23.70834,459.0,2.102564102564102
23,13,2011,2,700.0,23.70834,459.0,0.4285714285714285
23,13,2011,3,700.0,24.139702,0.275,0.4285714285714285
23,13,2011,4,600.0,28.422956,6.25,0.8333333333333334
23,14,2011,2,2900.0,23.70834,459.0,0.5172413793103449
23,15,2011,2,2100.0,23.70834,459.0,1.0
24,2,2011,3,1800.0,23.32826,0.25,0.8888888888888888
24,3,2011,4,200.0,26.56388,10.75,2.0
24,7,2011,3,100.0,23.32826,0.25,0.4
24,8,2011,4,3000.0,26.56388,10.75,2.533333333333333
24,9,2011,3,100.0,23.32826,0.25,0.2
24,10,2011,3,300.0,23.32826,0.25,1.0
25,3,2011,4,100.0,27.441961,9.95,2.0
25,7,2011,3,100.0,24.684114,0.075,0.3
25,10,2011,3,100.0,24.684114,0.075,1.0
26,1,2011,2,3000.0,23.407524,158.7,1.7333333333333334
26,2,2011,3,22700.0,24.41127,0.3,0.7665198237885462
26,3,2011,2,23200.0,23.407524,158.7,0.8922413793103449
26,3,2011,4,1200.0,28.880167,15.2,1.25
26,4,2011,2,60400.0,23.407524,158.7,0.75
26,4,2011,3,177200.0,24.41127,0.3,0.2364559819413092
26,5,2011,2,32800.0,23.407524,158.7,2.231707317073171
26,5,2011,3,17700.0,24.41127,0.3,1.7796610169491525
26,5,2011,4,2600.0,28.880167,15.2,1.5384615384615383
26,6,2011,2,6100.0,23.407524,158.7,0.3442622950819672
26,7,2011,3,300.0,24.41127,0.3,0.6666666666666666
26,8,2011,2,18100.0,23.407524,158.7,1.861878453038674
26,9,2011,2,100.0,23.407524,158.7,0.3
26,10,2011,2,2100.0,23.407524,158.7,0.2857142857142857
26,10,2011,3,100.0,24.41127,0.3,1.0
26,11,2011,2,59800.0,23.407524,158.7,1.6705685618729098
26,13,2011,2,1600.0,23.407524,158.7,0.5
26,13,2011,3,1800.0,24.41127,0.3,0.5
26,14,2011,2,5500.0,23.407524,158.7,0.2727272727272727
26,15,2011,2,7300.0,23.407524,158.7,0.2054794520547945
27,1,2011,2,1000.0,22.0396,233.55,1.7
27,2,2011,3,27300.0,22.271154,0.35000002,0.663003663003663
27,3,2011,2,42300.0,22.0396,233.55,1.4066193853427895
27,3,2011,4,4600.0,27.150276,12.1,2.0869565217391304
27,4,2011,2,36300.0,22.0396,233.55,1.793388429752066
27,4,2011,3,139900.0,22.271154,0.35000002,0.6204431736954967
27,5,2011,2,11900.0,22.0396,233.55,1.6722689075630253
27,5,2011,4,3700.0,27.150276,12.1,1.6216216216216215
27,6,2011,2,4400.0,22.0396,233.55,0.6590909090909091
27,7,2011,3,500.0,22.271154,0.35000002,0.4
27,8,2011,2,50500.0,22.0396,233.55,1.6435643564356437
27,9,2011,2,300.0,22.0396,233.55,0.3333333333333333
27,10,2011,2,600.0,22.0396,233.55,0.3333333333333333
27,10,2011,3,100.0,22.271154,0.35000002,1.0
27,11,2011,2,46100.0,22.0396,233.55,1.6268980477223427
27,13,2011,2,500.0,22.0396,233.55,0.4
27,13,2011,3,200.0,22.271154,0.35000002,0.5
27,14,2011,2,2300.0,22.0396,233.55,0.2608695652173913
27,15,2011,2,4400.0,22.0396,233.55,0.6818181818181818
28,2,2011,3,24800.0,25.8754,3.075,0.6612903225806451
28,3,2011,2,1900.0,25.593378,124.675,0.7368421052631579
28,3,2011,4,4200.0,32.18296,8.6,1.1428571428571428
28,4,2011,2,400.0,25.593378,124.675,0.75
28,4,2011,3,482600.0,25.8754,3.075,0.3999171156237049
28,5,2011,2,15200.0,25.593378,124.675,2.486842105263158
28,5,2011,3,21900.0,25.8754,3.075,1.817351598173516
28,5,2011,4,2700.0,32.18296,8.6,1.6296296296296295
28,6,2011,2,1500.0,25.593378,124.675,0.7333333333333333
28,8,2011,2,700.0,25.593378,124.675,0.2857142857142857
28,9,2011,2,300.0,25.593378,124.675,0.3333333333333333
28,10,2011,2,100.0,25.593378,124.675,1.0
28,10,2011,3,3400.0,25.8754,3.075,0.4117647058823529
28,11,2011,2,5100.0,25.593378,124.675,2.392156862745098
28,13,2011,2,4600.0,25.593378,124.675,0.4565217391304347
28,13,2011,3,12300.0,25.8754,3.075,0.4959349593495935
28,13,2011,4,500.0,32.18296,8.6,0.6
28,14,2011,2,21600.0,25.593378,124.675,0.375
28,15,2011,2,4100.0,25.593378,124.675,0.7317073170731707
29,2,2011,3,4200.0,25.479866,0.1,0.8809523809523809
29,6,2011,2,800.0,26.346554,349.325,0.625
29,7,2011,3,200.0,25.479866,0.1,0.5
29,8,2011,2,137500.0,26.346554,349.325,2.4523636363636365
29,8,2011,4,2900.0,29.130901,7.15,2.3448275862068964
29,9,2011,2,700.0,26.346554,349.325,0.5714285714285714
29,9,2011,3,400.0,25.479866,0.1,0.5
29,10,2011,2,12200.0,26.346554,349.325,0.6721311475409836
29,10,2011,3,200.0,25.479866,0.1,1.0
29,14,2011,2,3400.0,26.346554,349.325,0.6176470588235294
29,15,2011,2,5400.0,26.346554,349.325,0.8148148148148148
30,1,2011,2,178400.0,27.48888,211.825,1.8873318385650224
30,2,2011,3,28000.0,24.256273,2.45,0.7107142857142857
30,3,2011,2,200.0,27.48888,211.825,1.0
30,3,2011,4,2600.0,33.799255,6.2499995,1.4230769230769231
30,4,2011,2,3200.0,27.48888,211.825,0.71875
30,4,2011,3,600.0,24.256273,2.45,0.5
30,5,2011,2,100.0,27.48888,211.825,1.0
30,6,2011,2,400.0,27.48888,211.825,0.25
30,7,2011,3,100.0,24.256273,2.45,0.4
30,9,2011,2,200.0,27.48888,211.825,0.5
30,11,2011,2,173000.0,27.48888,211.825,0.8705202312138728
30,14,2011,2,68900.0,27.48888,211.825,0.981132075471698
30,15,2011,2,200.0,27.48888,211.825,0.5
31,1,2011,2,64000.0,26.001766,195.625,1.6234375
31,2,2011,3,61600.0,24.021698,0.62499994,0.7792207792207793
31,3,2011,4,300.0,32.37314,7.3,2.0
31,4,2011,2,17700.0,26.001766,195.625,1.152542372881356
31,4,2011,3,300.0,24.021698,0.62499994,1.0
31,5,2011,4,100.0,32.37314,7.3,1.0
31,6,2011,2,31500.0,26.001766,195.625,0.6444444444444445
31,8,2011,2,200.0,26.001766,195.625,1.0
31,9,2011,2,500.0,26.001766,195.625,0.2
31,11,2011,2,219100.0,26.001766,195.625,1.326335006846189
31,13,2011,4,100.0,32.37314,7.3,1.0
31,14,2011,2,54000.0,26.001766,195.625,0.5481481481481482
31,15,2011,2,30700.0,26.001766,195.625,0.7328990228013029
32,1,2011,2,481100.0,26.994247,209.2,1.4830596549573891
32,2,2011,3,40600.0,24.521818,1.4,1.29064039408867
32,3,2011,2,100.0,26.994247,209.2,1.0
32,3,2011,4,6100.0,33.735416,7.2000003,1.3114754098360657
32,4,2011,2,67000.0,26.994247,209.2,1.2850746268656716
32,4,2011,3,100.0,24.521818,1.4,1.0
32,6,2011,2,10900.0,26.994247,209.2,0.5137614678899083
32,8,2011,2,100.0,26.994247,209.2,1.0
32,9,2011,2,900.0,26.994247,209.2,0.3333333333333333
32,11,2011,2,221400.0,26.994247,209.2,1.3464317976513098
32,14,2011,2,108500.0,26.994247,209.2,0.864516129032258
32,15,2011,2,8400.0,26.994247,209.2,0.5238095238095238
1,1,2012,2,96200.0,24.186844,70.1,0.9158004158004158
1,2,2012,3,59400.0,22.839066,0.1,0.3653198653198653
1,3,2012,2,4200.0,24.186844,70.1,0.5714285714285714
1,3,2012,4,1000.0,29.457592,6.6,1.2
1,4,2012,3,444800.0,22.839066,0.1,0.1506294964028777
1,5,2012,2,45000.0,24.186844,70.1,2.042222222222222
1,5,2012,3,14700.0,22.839066,0.1,1.6870748299319729
1,5,2012,4,200.0,29.457592,6.6,1.0
1,6,2012,2,5700.0,24.186844,70.1,0.1052631578947368
1,8,2012,2,7500.0,24.186844,70.1,0.6133333333333333
1,9,2012,2,300.0,24.186844,70.1,0.3333333333333333
1,10,2012,2,1100.0,24.186844,70.1,0.0909090909090909
1,10,2012,3,900.0,22.839066,0.1,0.1111111111111111
1,11,2012,2,56800.0,24.186844,70.1,0.4947183098591549
1,13,2012,2,1400.0,24.186844,70.1,0.3571428571428571
1,13,2012,3,200.0,22.839066,0.1,0.25
1,14,2012,2,9500.0,24.186844,70.1,0.231578947368421
1,15,2012,2,6100.0,24.186844,70.1,0.180327868852459
2,1,2012,2,169400.0,27.600616,267.15,1.9126328217237307
2,2,2012,3,80400.0,23.761412,0.725,0.7201492537313433
2,3,2012,4,3000.0,33.655624,1.05,2.4
2,4,2012,2,41600.0,27.600616,267.15,1.7259615384615383
2,5,2012,2,500.0,27.600616,267.15,2.2
2,6,2012,2,47000.0,27.600616,267.15,0.2702127659574468
2,9,2012,2,1100.0,27.600616,267.15,0.2727272727272727
2,10,2012,2,100.0,27.600616,267.15,1.0
2,11,2012,2,151000.0,27.600616,267.15,1.92317880794702
2,13,2012,2,400.0,27.600616,267.15,0.5
2,13,2012,3,200.0,23.761412,0.725,0.5
2,14,2012,2,62500.0,27.600616,267.15,1.4896
2,15,2012,2,11800.0,27.600616,267.15,0.3220338983050847
3,2,2012,3,80300.0,23.578705,0.55,1.24906600249066
3,3,2012,2,900.0,26.966274,424.5,1.1111111111111112
3,3,2012,4,1700.0,33.47377,7.15,1.8235294117647056
3,4,2012,2,37700.0,26.966274,424.5,1.29973474801061
3,5,2012,2,1200.0,26.966274,424.5,2.25
3,5,2012,4,1400.0,33.47377,7.15,1.2857142857142858
3,6,2012,2,50800.0,26.966274,424.5,0.2283464566929134
3,8,2012,2,3800.0,26.966274,424.5,0.3947368421052631
3,9,2012,2,800.0,26.966274,424.5,0.25
3,10,2012,2,200.0,26.966274,424.5,0.5
3,10,2012,3,200.0,23.578705,0.55,0.5
3,11,2012,2,309500.0,26.966274,424.5,1.5243941841680129
3,13,2012,2,100.0,26.966274,424.5,0.4
3,13,2012,3,100.0,23.578705,0.55,0.5
3,14,2012,2,123800.0,26.966274,424.5,1.0751211631663975
3,15,2012,2,6300.0,26.966274,424.5,0.3809523809523809
4,1,2012,2,379300.0,25.423105,142.775,0.997627208014764
4,2,2012,3,31500.0,23.567486,0.42499998,0.2666666666666666
4,3,2012,2,5600.0,25.423105,142.775,0.5357142857142857
4,4,2012,2,5900.0,25.423105,142.775,1.0677966101694916
4,4,2012,3,96400.0,23.567486,0.42499998,0.2697095435684647
4,5,2012,2,144200.0,25.423105,142.775,2.01872399445215
4,5,2012,3,5300.0,23.567486,0.42499998,0.660377358490566
4,5,2012,4,500.0,31.352283,5.8500004,1.4
4,6,2012,2,2200.0,25.423105,142.775,0.2727272727272727
4,9,2012,2,900.0,25.423105,142.775,0.2222222222222222
4,10,2012,2,800.0,25.423105,142.775,0.25
4,10,2012,3,900.0,23.567486,0.42499998,0.3333333333333333
4,11,2012,2,7800.0,25.423105,142.775,0.7435897435897436
4,13,2012,2,600.0,25.423105,142.775,0.5
4,13,2012,3,400.0,23.567486,0.42499998,0.25
4,14,2012,2,36100.0,25.423105,142.775,0.3324099722991689
4,15,2012,2,1400.0,25.423105,142.775,0.3571428571428571
5,1,2012,2,329000.0,26.67107,82.95,1.0364741641337385
5,2,2012,3,39900.0,25.14356,0.57500005,0.4987468671679197
5,3,2012,2,3700.0,26.67107,82.95,0.4594594594594595
5,3,2012,4,1400.0,32.72785,1.1,0.9285714285714286
5,4,2012,2,28800.0,26.67107,82.95,1.0520833333333333
5,4,2012,3,186500.0,25.14356,0.57500005,0.2584450402144772
5,5,2012,2,4600.0,26.67107,82.95,0.782608695652174
5,5,2012,3,5800.0,25.14356,0.57500005,0.6551724137931034
5,5,2012,4,200.0,32.72785,1.1,1.0
5,6,2012,2,3100.0,26.67107,82.95,0.2258064516129032
5,7,2012,3,400.0,25.14356,0.57500005,0.25
5,8,2012,2,600.0,26.67107,82.95,0.5
5,9,2012,2,1900.0,26.67107,82.95,0.2631578947368421
5,10,2012,2,1700.0,26.67107,82.95,0.2941176470588235
5,11,2012,2,76400.0,26.67107,82.95,1.662303664921466
5,13,2012,2,1900.0,26.67107,82.95,0.4210526315789473
5,13,2012,3,700.0,25.14356,0.57500005,0.2857142857142857
5,14,2012,2,50200.0,26.67107,82.95,0.4043824701195219
5,15,2012,2,10300.0,26.67107,82.95,0.203883495145631
6,2,2012,3,8600.0,23.311275,4.65,0.5
6,3,2012,4,100.0,34.693012,2.15,1.0
6,6,2012,2,100.0,27.365318,350.57498,1.0
6,7,2012,3,400.0,23.311275,4.65,0.25
6,8,2012,2,177200.0,27.365318,350.57498,2.034424379232506
6,9,2012,2,400.0,27.365318,350.57498,0.5
6,11,2012,2,7100.0,27.365318,350.57498,0.8028169014084507
6,14,2012,2,8900.0,27.365318,350.57498,1.0674157303370786
6,15,2012,2,100.0,27.365318,350.57498,1.0
7,1,2012,2,253900.0,26.115356,198.9,1.3631350925561243
7,2,2012,3,44300.0,23.525925,0.17500001,0.744920993227991
7,3,2012,2,300.0,26.115356,198.9,1.0
7,3,2012,4,900.0,32.132072,3.3000002,1.4444444444444444
7,4,2012,2,41600.0,26.115356,198.9,1.6995192307692308
7,4,2012,3,9500.0,23.525925,0.17500001,0.8105263157894737
7,5,2012,2,15600.0,26.115356,198.9,2.243589743589744
7,5,2012,3,6900.0,23.525925,0.17500001,0.7391304347826086
7,6,2012,2,40900.0,26.115356,198.9,0.6430317848410758
7,9,2012,2,900.0,26.115356,198.9,0.2222222222222222
7,10,2012,2,300.0,26.115356,198.9,0.6666666666666666
7,11,2012,2,279500.0,26.115356,198.9,1.5395348837209302
7,13,2012,2,600.0,26.115356,198.9,0.5
7,13,2012,3,800.0,23.525925,0.17500001,0.5
7,14,2012,2,84100.0,26.115356,198.9,0.5219976218787158
7,15,2012,2,43000.0,26.115356,198.9,0.641860465116279
8,1,2012,2,107700.0,27.747784,268.4,2.5060352831940578
8,2,2012,3,29100.0,25.457119,1.7,0.8109965635738832
8,3,2012,4,10.0,35.42138,5.6000004,2.0
8,4,2012,2,2700.0,27.747784,268.4,0.9629629629629628
8,4,2012,3,4600.0,25.457119,1.7,0.5434782608695652
8,5,2012,4,100.0,35.42138,5.6000004,1.0
8,6,2012,2,600.0,27.747784,268.4,0.3333333333333333
8,7,2012,3,600.0,25.457119,1.7,0.3333333333333333
8,8,2012,2,158200.0,27.747784,268.4,1.5834386852085969
8,8,2012,4,2600.0,35.42138,5.6000004,2.076923076923077
8,9,2012,2,500.0,27.747784,268.4,0.4
8,10,2012,2,100.0,27.747784,268.4,0.2
8,11,2012,2,142100.0,27.747784,268.4,1.0211118930330754
8,14,2012,2,34700.0,27.747784,268.4,1.3948126801152738
8,15,2012,2,200.0,27.747784,268.4,0.5
9,1,2012,2,160500.0,26.861454,150.1,1.621183800623053
9,2,2012,3,37000.0,23.53957,0.05,0.8729729729729729
9,3,2012,2,15100.0,26.861454,150.1,0.7086092715231788
9,3,2012,4,5100.0,31.390568,1.3000002,1.4705882352941178
9,4,2012,2,20400.0,26.861454,150.1,1.5637254901960784
9,4,2012,3,16000.0,23.53957,0.05,1.13125
9,5,2012,4,800.0,31.390568,1.3000002,1.125
9,6,2012,2,17000.0,26.861454,150.1,0.5058823529411764
9,8,2012,2,7700.0,26.861454,150.1,0.961038961038961
9,9,2012,2,2000.0,26.861454,150.1,0.55
9,10,2012,2,2300.0,26.861454,150.1,0.3043478260869565
9,10,2012,3,100.0,23.53957,0.05,1.0
9,11,2012,2,11400.0,26.861454,150.1,1.605263157894737
9,14,2012,2,8200.0,26.861454,150.1,0.4878048780487805
9,15,2012,2,5300.0,26.861454,150.1,0.490566037735849
10,1,2012,2,5100.0,27.132124,367.55002,1.9411764705882355
10,2,2012,3,2800.0,25.500242,1.325,0.5357142857142857
10,3,2012,4,10.0,34.549522,6.3,2.0
